date,open,high,low,close,volume,prev_close,daily_return,buy_signal
2023-02-03,13930.0,13940.0,13400.0,13760.0,5241,13900.0,-0.010071942446043165,False
2023-02-06,13620.0,13960.0,13480.0,13800.0,2061,13760.0,0.0029069767441860465,False
2023-02-07,13800.0,13900.0,13550.0,13690.0,3529,13800.0,-0.007971014492753623,False
2023-02-08,13720.0,13780.0,13510.0,13740.0,2648,13690.0,0.003652300949598247,False
2023-02-09,13710.0,13950.0,13500.0,13640.0,3756,13740.0,-0.00727802037845706,False
2023-02-10,13650.0,14240.0,13350.0,13810.0,8207,13640.0,0.012463343108504398,True
2023-02-13,13790.0,13840.0,13460.0,13650.0,2953,13810.0,-0.011585807385952208,False
2023-02-14,13670.0,13910.0,13540.0,13670.0,5345,13650.0,0.0014652014652014652,False
2023-02-15,13700.0,13720.0,13130.0,13210.0,6017,13670.0,-0.033650329188002925,False
2023-02-16,13300.0,13530.0,13070.0,13250.0,2331,13210.0,0.003028009084027252,False
2023-02-17,13090.0,13390.0,13030.0,13320.0,2484,13250.0,0.005283018867924529,False
2023-02-20,13320.0,13480.0,13040.0,13260.0,2256,13320.0,-0.0045045045045045045,False
2023-02-21,13290.0,13390.0,13080.0,13110.0,3845,13260.0,-0.011312217194570135,False
2023-02-22,13020.0,13130.0,12820.0,12870.0,6087,13110.0,-0.018306636155606407,False
2023-02-23,13000.0,13930.0,12950.0,13730.0,10923,12870.0,0.06682206682206682,True
2023-02-24,13730.0,13730.0,12550.0,12580.0,37794,13730.0,-0.08375819373634377,False
2023-02-27,12460.0,12500.0,12120.0,12400.0,955030,12580.0,-0.014308426073131956,False
2023-02-28,12400.0,12590.0,12300.0,12370.0,679059,12400.0,-0.0024193548387096775,False
2023-03-02,12370.0,12510.0,12300.0,12350.0,549858,12370.0,-0.0016168148746968471,False
2023-03-03,12430.0,12530.0,12300.0,12490.0,499373,12350.0,0.011336032388663968,True
2023-03-06,12700.0,12790.0,12530.0,12680.0,597611,12490.0,0.01521216973578863,True
